last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,country,location_name,region,latitude,longitude,timezone,last_updated
1693014269,26.6,79.9,2.2,3.6,152,SSE,1005,29.69,0,0,80,11,29.5,85.1,10,6,1,2.3,3.7,587.5,15.6,5.5,0.6,43.2,47.6,3,5,India,Datia,Madhya Pradesh,25.67,78.47,Asia/Kolkata,9/24/23 3:45
1693014270,23.7,74.7,4.9,7.9,242,WSW,1007,29.74,0,0,93,88,26.1,79,10,6,1,8.9,14.3,267,14.8,2.9,0.4,6.6,8.3,1,1,India,Burhanpur,Madhya Pradesh,21.3,76.23,Asia/Kolkata,9/24/23 3:45
1693014271,22.7,72.9,2.9,4.7,241,WSW,1006,29.71,0,0,91,18,25,77.1,10,6,1,5.6,9.1,507.4,31.8,2.3,3.2,16.1,16.5,2,2,India,Anuppur,Madhya Pradesh,23.1,81.68,Asia/Kolkata,9/24/23 3:45
1693014272,22.5,72.5,2.9,4.7,244,WSW,1006,29.7,0,0,94,29,24.9,76.9,2,1,1,5.6,9,574.1,26.1,3.4,1.2,16.7,16.9,2,2,India,Shahdol,Madhya Pradesh,23.28,81.35,Asia/Kolkata,9/24/23 3:45
1693014273,24.2,75.5,3.4,5.4,278,W,1006,29.72,0,0,86,17,26.4,79.4,10,6,1,6.5,10.5,370.5,38.6,3.4,2,33.3,34.7,2,3,India,Vidisha,Madhya Pradesh,23.53,77.82,Asia/Kolkata,9/24/23 3:45
1693014274,26,78.8,8.1,13,263,W,1007,29.74,0.02,0,90,77,29.5,85.1,10,6,1,12.8,20.5,200.3,22.2,1.5,0.6,10.3,12.5,1,1,India,Una,Gujarat,20.82,71.03,Asia/Kolkata,9/24/23 3:45
1693014275,15.3,59.6,5.6,9,70,ENE,1010,29.84,0,0,69,3,15.3,59.6,10,6,1,11.7,18.9,827.8,52.2,24.7,9.1,86.2,90.2,4,10,India,Solan,Himachal Pradesh,30.92,77.12,Asia/Kolkata,9/24/23 3:45
1693014276,24.2,75.6,2.2,3.6,344,NNW,1005,29.67,0,0,94,53,26.9,80.3,10,6,1,1.4,2.3,721,9.5,11.5,3.4,26.9,29.8,2,3,India,Sirmaur,Madhya Pradesh,24.85,81.38,Asia/Kolkata,9/24/23 3:45
1693014277,14,57.1,7.8,12.6,53,NE,1012,29.88,0,0,62,5,13.1,55.5,10,6,1,16.4,26.5,390.5,32.9,8.3,1,24.3,30.2,2,3,India,Chamba,Himachal Pradesh,32.57,76.13,Asia/Kolkata,9/24/23 3:45
1693014278,14.7,58.5,5.4,8.6,70,ENE,1011,29.84,0,0,68,3,14.5,58,10,6,1,11.3,18.1,827.8,52.2,24.7,9.1,86.2,90.2,4,10,India,Shimla,Himachal Pradesh,31.1,77.17,Asia/Kolkata,9/24/23 3:45
1693014279,23.5,74.4,3.1,5,221,SW,1006,29.69,0.05,0,97,55,26.1,78.9,2,1,1,5.4,8.7,393.9,22.9,2.5,0.4,8.1,8.6,1,1,India,Bilaspur,Chhattisgarh,22.08,82.15,Asia/Kolkata,9/24/23 3:45
1693014280,14.3,57.8,5.8,9.4,38,NE,1010,29.84,0,0,60,5,13.9,57,10,6,1,12.2,19.7,500.7,68.7,12.3,1.5,34.5,38.1,2,3,India,Kangra,Himachal Pradesh,32.1,76.27,Asia/Kolkata,9/24/23 3:45
1693014281,15.8,60.4,5.4,8.6,81,E,1010,29.82,0,0,64,4,15.8,60.4,10,6,1,11.3,18.1,594.1,65.8,8.8,3.2,26.8,33,2,3,India,Mandi,Himachal Pradesh,31.72,76.92,Asia/Kolkata,9/24/23 3:45
1693014282,25.7,78.3,4.3,6.8,90,E,1005,29.68,0,0,86,7,28.6,83.5,10,6,1,6.6,10.5,647.5,21.5,7.6,2.1,38,45.1,2,4,India,Hamirpur,Uttar Pradesh,25.95,80.15,Asia/Kolkata,9/24/23 3:45
1693014283,23.9,75,3.1,5,31,NNE,1006,29.7,0,0,67,20,25.6,78,10,6,1,6.5,10.4,948,20.4,18.9,3.5,85.6,100.1,4,10,India,Talab Data,Jammu and Kashmir,32.65,74.93,Asia/Kolkata,9/24/23 3:45
1693014284,12.9,55.3,2.2,3.6,101,ESE,1013,29.92,0.08,0,66,77,12.9,55.3,10,6,1,3,4.9,767.7,19,22.3,3.2,40.1,52.8,2,4,India,Anantnag,Jammu and Kashmir,33.73,75.15,Asia/Kolkata,9/24/23 3:45
1693014285,8.4,47.1,3.4,5.4,307,NW,1014,29.93,0,0,62,4,7.8,46.1,10,6,1,7,11.3,460.6,34.3,4.5,1.2,21.3,28.9,2,2,India,Baramula,Jammu and Kashmir,34.21,74.34,Asia/Kolkata,9/24/23 3:45
1693014286,12.9,55.3,2.2,3.6,101,ESE,1013,29.92,0.08,0,66,77,12.9,55.3,10,6,1,3,4.9,767.7,19,22.3,3.2,40.1,52.8,2,4,India,Kulgam,Jammu and Kashmir,33.65,75.02,Asia/Kolkata,9/24/23 3:45
1693014287,12.9,55.3,2.2,3.6,101,ESE,1013,29.92,0.08,0,66,77,12.9,55.3,10,6,1,3,4.9,767.7,19,22.3,3.2,40.1,52.8,2,4,India,Shupiyan,Jammu and Kashmir,33.72,74.83,Asia/Kolkata,9/24/23 3:45
1693014288,23.9,75,3.1,5,31,NNE,1006,29.7,0,0,67,20,25.6,78,10,6,1,6.5,10.4,948,20.4,18.9,3.5,85.6,100.1,4,10,India,Jammu,Jammu and Kashmir,32.73,74.87,Asia/Kolkata,9/24/23 3:45
1693014289,1.5,34.7,5.6,9,261,W,1014,29.93,0,0,37,3,-1.2,29.8,10,6,1,7.2,11.6,185.3,91.6,0.2,0.1,6.9,13.3,1,1,India,Leh,Jammu and Kashmir,34.17,77.58,Asia/Kolkata,9/24/23 3:45
1693014290,12.3,54.2,2.2,3.6,44,NE,1013,29.91,0.13,0.01,60,72,12.3,54.2,10,6,1,2.3,3.8,647.5,73.7,14.2,6,33.2,46.2,2,3,India,Srinagar,Jammu and Kashmir,34.09,74.8,Asia/Kolkata,9/24/23 3:45
1693014291,15.1,59.1,6.5,10.4,59,ENE,1011,29.87,0.04,0,66,78,15.1,59.1,10,6,1,13.6,21.9,363.8,67.2,2.1,0.4,23.2,26.6,2,2,India,Doda,Jammu and Kashmir,33.13,75.57,Asia/Kolkata,9/24/23 3:45
1693014292,13.6,56.4,2.2,3.6,50,NE,1013,29.92,0.18,0.01,62,74,13.6,56.4,10,6,1,2.3,3.7,647.5,73.7,14.2,6,33.2,46.2,2,3,India,Pulwama,Jammu and Kashmir,33.88,74.92,Asia/Kolkata,9/24/23 3:45
1693014293,16.9,62.5,5.6,9,37,NE,1012,29.88,0.03,0,70,87,16.9,62.5,10,6,1,8,12.9,454,57.9,7.2,3.9,23.2,28.8,2,2,India,Ramban,Jammu and Kashmir,33.25,75.25,Asia/Kolkata,9/24/23 3:45
1693014294,12.3,54.2,2.2,3.6,44,NE,1013,29.91,0.13,0.01,60,72,12.3,54.2,10,6,1,2.3,3.8,647.5,73.7,14.2,6,33.2,46.2,2,3,India,Ganderbal,Jammu and Kashmir,34.23,74.78,Asia/Kolkata,9/24/23 3:45
1693014295,23.9,75,3.1,5,31,NNE,1006,29.7,0,0,67,20,25.6,78,10,6,1,6.5,10.4,948,20.4,18.9,3.5,85.6,100.1,4,10,India,Udhampur,Jammu and Kashmir,32.93,75.13,Asia/Kolkata,9/24/23 3:45
1693014296,12.3,54.2,2.2,3.6,44,NE,1013,29.91,0.13,0.01,60,72,12.3,54.2,10,6,1,2.3,3.8,647.5,73.7,14.2,6,33.2,46.2,2,3,India,Badgam,Jammu and Kashmir,34.02,74.72,Asia/Kolkata,9/24/23 3:45
1693014297,26.9,80.5,3.6,5.8,88,E,1005,29.69,0,0,81,12,30.3,86.5,10,6,1,5.4,8.7,487.3,25,4.8,0.5,22.2,26.9,2,2,India,Punch,Uttar Pradesh,25.82,79.05,Asia/Kolkata,9/24/23 3:45
1693014298,12.1,53.8,4.3,6.8,79,E,1013,29.91,0,0,65,5,11.7,53,10,6,1,8.9,14.4,423.9,77.3,1.9,2.3,21.5,27.3,2,2,India,Kupwara,Jammu and Kashmir,34.03,74.26,Asia/Karachi,9/24/23 3:15
1693014299,23.3,73.9,2.9,4.7,34,NE,1006,29.7,0,0,67,21,25.1,77.3,10,6,1,6.1,9.8,948,20.4,18.9,3.5,85.6,100.1,4,10,India,Samba,Jammu and Kashmir,32.57,75.12,Asia/Kolkata,9/24/23 3:45
1693014300,22.9,73.2,4.5,7.2,62,ENE,1006,29.7,0,0,66,5,24.9,76.9,10,6,1,9.4,15.1,580.8,11.1,15.4,1.1,25.9,34.7,2,3,India,Kathua,Jammu and Kashmir,32.37,75.52,Asia/Kolkata,9/24/23 3:45
1693014301,7.3,45.2,5.4,8.6,251,WSW,1015,29.97,0,0,50,4,5.7,42.3,10,6,1,6.2,9.9,220.3,80.8,0.2,0.2,10.2,15.7,1,1,India,Kargil,Jammu and Kashmir,34.57,76.1,Asia/Kolkata,9/24/23 3:45
1693014302,11.3,52.3,2.5,4,77,ENE,1013,29.93,0,0,67,7,11.5,52.8,10,6,1,5.2,8.3,310.4,88.7,0.9,0.5,14.2,16.8,1,2,India,Kishtwar,Jammu and Kashmir,33.32,75.77,Asia/Kolkata,9/24/23 3:45
1693014303,25,77.1,7.6,12.2,196,SSW,1008,29.75,0.02,0,94,88,28.1,82.6,10,6,1,12.7,20.4,180.2,34.7,0.1,0.1,4.3,4.4,1,1,India,Daman,Daman and Diu,20.42,72.85,Asia/Kolkata,9/24/23 3:45
1693014304,27,80.6,10.7,17.3,258,WSW,1007,29.74,0,0,87,60,31.3,88.3,10,6,1,15.6,25.1,166.9,33.3,0.2,0.4,8.5,9.7,1,1,India,Diu,Daman and Diu,20.7,70.98,Asia/Kolkata,9/24/23 3:45
1693014305,27,80.7,9.8,15.8,252,WSW,1007,29.72,0,0,82,43,30.6,87.1,10,6,1,14.4,23.2,253.7,14.8,4.2,1,7.9,10.6,1,1,India,Bhavnagar,Gujarat,21.77,72.15,Asia/Kolkata,9/24/23 3:45
1693014306,24.1,75.4,3.6,5.8,208,SSW,1006,29.71,0,0,93,82,26.6,80,10,6,1,6.3,10.2,347.1,21.1,2.3,0.2,6.7,7.1,1,1,India,Udaipur,Orissa,20.62,83.72,Asia/Kolkata,9/24/23 3:45
1693014307,26.3,79.4,7.2,11.5,206,SSW,1006,29.72,1.65,0.06,91,83,30.3,86.6,10,6,1,12.3,19.8,283.7,7.2,5.7,2.2,7.2,9.8,1,1,India,Vadodara,Gujarat,22.3,73.2,Asia/Kolkata,9/24/23 3:45
1693014308,27,80.6,2.2,3.6,85,E,1005,29.68,0,0,89,50,31.6,88.9,5,3,1,9.3,14.9,587.5,18.1,10.2,4.9,24.3,30.5,2,3,India,Kantha,Uttar Pradesh,26.58,80.75,Asia/Kolkata,9/24/23 3:45
1693014309,26.7,80,10.7,17.3,259,W,1006,29.71,0,0,84,52,30.2,86.4,10,6,1,16,25.7,247,19.5,3,1,8.7,10.7,1,1,India,Surendranagar,Gujarat,22.7,71.68,Asia/Kolkata,9/24/23 3:45
1693014310,26.5,79.7,7.2,11.5,245,WSW,1006,29.71,0.79,0.03,88,72,30.3,86.5,9,5,1,12.8,20.6,320.4,7.4,5.4,1.5,10.9,15.5,1,1,India,Anand,Gujarat,22.57,72.93,Asia/Kolkata,9/24/23 3:45
1693014311,25.5,77.8,8.3,13.3,258,WSW,1007,29.74,0,0,87,23,28.3,82.9,10,6,1,12.5,20.1,220.3,16.3,2,0.3,6.8,9.7,1,1,India,Amreli,Gujarat,21.62,71.23,Asia/Kolkata,9/24/23 3:45
1693014312,23.7,74.7,8.5,13.7,223,SW,1007,29.75,0,0,95,43,26.2,79.2,10,6,1,14,22.5,390.5,13.1,11.8,4.8,29.6,31.1,2,3,India,Dohad,Gujarat,22.83,74.27,Asia/Kolkata,9/24/23 3:45
1693014313,25.8,78.4,9.8,15.8,241,WSW,1007,29.73,0,0,89,40,28.9,84.1,10,6,1,14.1,22.8,207,12,1.7,0.2,8.3,13.1,1,1,India,Rajkot,Gujarat,22.3,70.78,Asia/Kolkata,9/24/23 3:45
1693014314,26.7,80.1,7.4,11.9,259,W,1006,29.71,0,0,86,37,30.4,86.7,10,6,1,12,19.3,313.8,22.5,5.2,1.2,12,18,1,2,India,Mahesana,Gujarat,23.6,72.4,Asia/Kolkata,9/24/23 3:45
1693014315,27.1,80.8,8.1,13,246,WSW,1006,29.7,0,0,85,12,31.2,88.2,10,6,1,12.6,20.3,212,39,1.7,1,16.7,32.4,2,2,India,Patan,Gujarat,23.83,72.12,Asia/Kolkata,9/24/23 3:45
1693014316,25.9,78.7,6.9,11.2,194,SSW,1007,29.73,0.03,0,90,62,29.5,85,10,6,1,12,19.3,223.6,18.1,3.9,1.2,7.2,8.9,1,1,India,Bharuch,Gujarat,21.7,72.97,Asia/Kolkata,9/24/23 3:45
1693014317,27,80.6,10.7,17.3,258,WSW,1007,29.74,0,0,87,58,31.1,88.1,10,6,1,15.8,25.4,166.9,33.3,0.2,0.4,8.5,9.7,1,1,India,Somnath,Gujarat,20.88,70.37,Asia/Kolkata,9/24/23 3:45
1693014318,24.9,76.9,4.9,7.9,239,WSW,1007,29.74,0.01,0,94,84,27.9,82.3,10,6,1,8.2,13.2,205.3,13.8,2.2,0.3,11.5,17,1,1,India,Junagadh,Gujarat,21.52,70.47,Asia/Kolkata,9/24/23 3:45
1693014319,27.2,81,12.8,20.5,246,WSW,1006,29.72,0,0,88,32,31.9,89.4,10,6,1,17.8,28.7,175.2,31.5,0.3,0.4,8.8,15.7,1,1,India,Dwarka,Gujarat,22.24,68.97,Asia/Kolkata,9/24/23 3:45
1693014320,25.7,78.2,8.3,13.3,203,SSW,1007,29.75,0.14,0.01,91,74,29,84.2,10,6,1,13.5,21.7,185.3,26.1,0.6,0.6,4.3,5.2,1,1,India,Navsari,Gujarat,20.85,72.92,Asia/Kolkata,9/24/23 3:45
1693014321,26,78.8,8.3,13.3,207,SSW,1007,29.75,0.33,0.01,90,73,29.5,85.1,9,5,1,13.5,21.7,185.3,26.1,0.6,0.6,4.3,5.2,1,1,India,Surat,Gujarat,20.97,72.9,Asia/Kolkata,9/24/23 3:45
1693014322,27.1,80.8,11.9,19.1,240,WSW,1006,29.72,0,0,85,42,31.1,87.9,10,6,1,16.9,27.3,185.3,25.8,5.6,4.5,12.9,23.7,1,2,India,Jamnagar,Gujarat,22.47,70.07,Asia/Kolkata,9/24/23 3:45
1693014323,27.1,80.8,11.2,18,250,WSW,1007,29.73,0.01,0,88,87,31.6,88.8,10,6,1,15.7,25.3,171.9,27.5,0.4,0.3,10.1,15.6,1,1,India,Porbandar,Gujarat,21.63,69.6,Asia/Kolkata,9/24/23 3:45
1693014324,25,77.1,7.6,12.2,196,SSW,1008,29.75,0.02,0,94,88,28.1,82.6,10,6,1,12.7,20.4,180.2,34.7,0.1,0.1,4.3,4.4,1,1,India,Valsad,Gujarat,20.63,72.93,Asia/Kolkata,9/24/23 3:45
1693014325,27,80.6,3.8,6.1,240,WSW,1007,29.74,0.32,0.01,89,25,31.4,88.6,4,2,1,13,21,467.3,8.9,11,3,20.7,27,2,2,India,Gandhinagar,Gujarat,23.22,72.68,Asia/Kolkata,9/24/23 3:45
1693014326,26.7,80,11.4,18.4,238,WSW,1006,29.71,0,0,86,48,30.4,86.7,10,6,1,16.6,26.7,223.6,13.4,5.1,2.2,12.6,18.4,1,2,India,Morbi,Gujarat,22.82,70.83,Asia/Kolkata,9/24/23 3:45
1693014327,27,80.6,3.8,6.1,240,WSW,1007,29.74,2.11,0.08,89,25,31.5,88.7,4,2,1,13.6,22,350.5,9.1,7.2,1.8,15.2,21.1,1,2,India,Kheda,Gujarat,22.75,72.68,Asia/Kolkata,9/24/23 3:45
1693014328,25.3,77.5,7.4,11.9,195,SSW,1008,29.76,0.01,0,92,74,28.4,83.1,10,6,1,12,19.3,180.2,34.7,0.1,0.1,4.3,4.4,1,1,India,Dadra,Dadra and Nagar Haveli,20.32,72.97,Asia/Kolkata,9/24/23 3:45
1693014329,27,80.6,7.2,11.5,198,SSW,1006,29.71,0,0,89,33,31.5,88.6,10,6,1,12.6,20.2,327.1,85.1,1.5,1,28.1,28.7,2,3,India,Krishna,Andhra Pradesh,16.17,81.13,Asia/Kolkata,9/24/23 3:45
1693014330,25.3,77.5,2.2,3.6,257,WSW,1006,29.72,0.35,0.01,96,73,28.9,83.9,5,3,1,2.8,4.6,427.3,30.8,9,7.2,34.8,37.8,2,3,India,East Godavari,Andhra Pradesh,16.93,82.22,Asia/Kolkata,9/24/23 3:45
1693014331,27.1,80.8,9.8,15.8,227,SW,1006,29.71,0,0,88,58,31.6,88.8,10,6,1,14.5,23.3,647.5,11.4,45.9,44.8,54.6,58.9,3,7,India,Visakhapatnam,Andhra Pradesh,17.7,83.3,Asia/Kolkata,9/24/23 3:45
1693014332,28.4,83,8.7,14,177,S,1006,29.72,1.07,0.04,74,69,32.2,89.9,10,6,1,15.5,24.9,263.7,14.8,8.2,7.9,6.4,6.7,1,1,India,Nellore,Andhra Pradesh,14.43,79.97,Asia/Kolkata,9/24/23 3:45
1693014333,26,78.8,4.9,7.9,262,W,1008,29.75,1.11,0.04,80,63,28.5,83.3,10,6,1,9.5,15.2,410.6,7.3,12.3,1.9,6.6,7.7,1,1,India,Chittoor,Andhra Pradesh,13.2,79.12,Asia/Kolkata,9/24/23 3:45
1693014334,26.2,79.1,8.5,13.7,235,SW,1006,29.7,1.51,0.06,91,89,30,86.1,9,5,1,14.2,22.8,487.3,25.4,18.5,21,51.9,54.7,3,6,India,Srikakulam,Andhra Pradesh,18.3,83.9,Asia/Kolkata,9/24/23 3:45
1693014335,25.1,77.2,8.1,13,289,WNW,1008,29.75,0,0,82,36,27.4,81.3,10,6,1,13.7,22,303.8,7.2,13.4,10.6,8.3,9.4,1,1,India,Kurnool,Andhra Pradesh,15.83,78.05,Asia/Kolkata,9/24/23 3:45
1693014336,25.9,78.6,5.1,8.3,170,S,1006,29.71,0.3,0.01,90,75,29.3,84.8,9,5,1,10.5,16.9,407.2,32.2,5.9,2.8,21.3,22.9,2,2,India,Guntur,Andhra Pradesh,16.3,80.45,Asia/Kolkata,9/24/23 3:45
1693014337,25.3,77.6,4.7,7.6,227,SW,1006,29.71,0.17,0.01,94,76,28.7,83.6,9,5,1,7.9,12.7,547.4,13.4,28.5,19.3,54.5,58.6,3,7,India,Vizianagaram,Andhra Pradesh,18.12,83.42,Asia/Kolkata,9/24/23 3:45
1693014338,25.6,78,12.8,20.5,265,W,1009,29.78,0.51,0.02,74,57,27.5,81.5,10,6,1,18,28.9,240.3,12.2,4.8,0.3,1.4,2.4,1,1,India,Anantapur,Andhra Pradesh,14.68,77.6,Asia/Kolkata,9/24/23 3:45
1693014339,25,77.1,3.8,6.1,196,SSW,1006,29.72,0,0,95,26,28.2,82.8,2,1,1,7.1,11.4,480.7,24,6.3,1.7,28.9,30.8,2,3,India,West Godavari,Andhra Pradesh,16.7,81.1,Asia/Kolkata,9/24/23 3:45
1693014340,23.5,74.3,6.7,10.8,292,WNW,1008,29.77,7.64,0.3,93,63,25.9,78.6,6,3,1,10.9,17.6,260.4,16.1,5.7,1.6,2.4,2.9,1,1,India,Kadapa,Andhra Pradesh,14.47,78.82,Asia/Kolkata,9/24/23 3:45
1693014341,24.8,76.6,4.7,7.6,217,SW,1004,29.66,1.72,0.07,94,57,27.7,81.9,9,5,1,8,12.9,554.1,12.9,10.5,5.2,23.3,25.1,2,2,India,Jamtara,Jharkhand,23.95,86.8,Asia/Kolkata,9/24/23 3:45
1693014342,24.6,76.3,4.5,7.2,237,WSW,1005,29.67,0,0,95,52,27.5,81.6,2,1,1,7.3,11.7,500.7,3.1,7.3,1.3,29.1,32.7,2,3,India,Saraikela,Jharkhand,22.72,85.95,Asia/Kolkata,9/24/23 3:45
1693014343,22.7,72.8,3.8,6.1,243,WSW,1006,29.7,0,0,96,74,25.1,77.2,2,1,1,6.3,10.2,377.2,14.8,7.8,5.1,11.3,11.6,1,1,India,Simdega,Jharkhand,22.62,84.52,Asia/Kolkata,9/24/23 3:45
1693014344,23,73.4,5.1,8.3,257,WSW,1005,29.67,0,0,95,65,25.4,77.7,2,1,1,10,16.2,520.7,19.1,2.2,0.6,10.2,11.1,1,1,India,Latehar,Jharkhand,23.75,84.5,Asia/Kolkata,9/24/23 3:45
1693014345,23,73.4,6.9,11.2,250,WSW,1009,29.8,0,0,89,75,25.5,77.8,2,1,1,11.6,18.7,387.2,19,8.1,5.4,21.4,22.2,2,2,India,Khunti,Jharkhand,23.08,85.28,Asia/Kolkata,9/24/23 3:45
1693014346,22.8,73,4.5,7.2,241,WSW,1005,29.69,0,0,96,64,25.2,77.4,2,1,1,7.8,12.5,467.3,14,12.7,7.9,21.4,22.7,2,2,India,Hazaribagh,Jharkhand,23.98,85.35,Asia/Kolkata,9/24/23 3:45
1693014347,25,77,2.2,3.6,10,N,1004,29.65,0,0,100,75,28.4,83.1,2,1,1,8.9,14.3,560.8,12,4.5,0.8,21.4,23.5,2,2,India,Chatra,Jharkhand,24.22,84.87,Asia/Kolkata,9/24/23 3:45
1693014348,23.5,74.2,3.8,6.1,244,WSW,1005,29.67,0,0,96,51,25.9,78.7,2,1,1,6.6,10.7,514,13.2,11.8,7.8,21.1,24,2,2,India,Kodarma,Jharkhand,24.43,85.52,Asia/Kolkata,9/24/23 3:45
1693014349,24.9,76.8,4,6.5,268,W,1005,29.66,0.56,0.02,92,53,27.7,81.9,10,6,1,6.9,11.1,1148.2,0.1,40.4,48.2,79.7,86.5,4,10,India,Giridih,Jharkhand,24.18,86.3,Asia/Kolkata,9/24/23 3:45
1693014350,21.8,71.2,4.9,7.9,237,WSW,1006,29.71,0,0,96,62,21.8,71.2,2,1,1,8.8,14.2,460.6,17,7.5,4.3,32.7,33.2,2,3,India,Lohardaga,Jharkhand,23.43,84.68,Asia/Kolkata,9/24/23 3:45
1693014351,24,75.2,8.7,14,55,NE,1005,29.67,2.44,0.1,98,100,26.8,80.2,10,6,1,17.1,27.5,454,10.4,12,10.1,9.5,10.5,1,1,India,Sahibganj,Jharkhand,25.25,87.65,Asia/Kolkata,9/24/23 3:45
1693014352,25,77,4.9,7.9,80,E,1004,29.66,0.21,0.01,95,62,28.2,82.8,10,6,1,8.1,13,620.8,11.2,11.1,5.7,23.2,24.6,2,2,India,Godda,Jharkhand,24.83,87.22,Asia/Kolkata,9/24/23 3:45
1693014353,25.3,77.5,5.6,9,231,SW,1004,29.66,1.24,0.05,92,55,28.4,83.1,9,5,1,9,14.5,1215,0,28.8,62,89.1,97.8,4,10,India,Dhanbad,Jharkhand,23.8,86.45,Asia/Kolkata,9/24/23 3:45
1693014354,24.7,76.5,4,6.5,203,SSW,1004,29.66,1.67,0.07,96,53,27.8,82,10,6,1,8.1,13.1,494,17,10.4,8.6,20.5,22.1,2,2,India,Dumka,Jharkhand,24.27,87.25,Asia/Kolkata,9/24/23 3:45
1693014355,24.6,76.2,4,6.5,238,WSW,1005,29.67,0.05,0,93,50,27.3,81.1,10,6,1,6.8,10.9,420.6,17.2,6.2,3.4,18.3,20,2,2,India,Bokaro,Jharkhand,23.78,85.97,Asia/Kolkata,9/24/23 3:45
1693014356,24.7,76.4,3.6,5.8,220,SW,1004,29.66,1.54,0.06,94,92,27.6,81.6,10,6,1,6.7,10.7,560.8,19,13,5.8,29,30.5,2,3,India,Deoghar,Jharkhand,24.48,86.7,Asia/Kolkata,9/24/23 3:45
1693014357,22,71.6,5.4,8.6,234,SW,1006,29.71,0,0,98,100,24.6,76.3,0,0,1,8.8,14.2,423.9,14.5,7.6,4.3,22.9,23.3,2,2,India,Gumla,Chhattisgarh,23.05,84.55,Asia/Kolkata,9/24/23 3:45
1693014358,23,73.4,6.9,11.2,250,WSW,1009,29.8,0,0,89,75,25.5,77.8,2,1,1,11.6,18.7,387.2,19,8.1,5.4,21.4,22.2,2,2,India,Ramgarh,Jharkhand,23.63,85.52,Asia/Kolkata,9/24/23 3:45
1693014359,22.7,72.9,4,6.5,258,WSW,1005,29.68,0,0,97,68,25.2,77.3,2,1,1,7.4,12,680.9,0.2,33.2,56.7,31.6,33.5,2,3,India,Garhwa,Uttar Pradesh,24.73,83.22,Asia/Kolkata,9/24/23 3:45
1693014360,23,73.4,6.9,11.2,250,WSW,1009,29.8,0,0,89,75,25.5,77.8,2,1,1,10.8,17.4,387.2,19,8.1,5.4,21.4,22.2,2,2,India,Ranchi,Jharkhand,23.35,85.33,Asia/Kolkata,9/24/23 3:45
1693014361,27,80.6,5.6,9,70,ENE,1004,29.65,0.49,0.02,94,75,32.7,90.9,2,1,1,7.1,11.5,714.3,4.8,19,10.3,42.2,44,3,5,India,Arwal,Bihar,25.25,84.68,Asia/Kolkata,9/24/23 3:45
1693014362,24,75.2,12.8,20.5,71,ENE,1004,29.66,2.13,0.08,98,100,26.8,80.2,10,6,1,22.9,36.9,580.8,4.8,24.3,23.4,25.3,26.8,2,3,India,Bhagalpur,Bihar,25.25,87,Asia/Kolkata,9/24/23 3:45
1693014363,23.4,74.1,13,20.9,65,ENE,1005,29.67,4.49,0.18,98,100,26,78.7,7,4,1,19.3,31.1,440.6,11.8,7.6,2.7,4.4,5,1,1,India,Purnia,Bihar,25.78,87.47,Asia/Kolkata,9/24/23 3:45
1693014364,23.3,73.9,11.9,19.1,61,ENE,1005,29.67,14.79,0.58,98,100,25.8,78.5,5,3,1,17.6,28.3,407.2,15.4,4.7,1.1,4.9,5.5,1,1,India,Kishanganj,West Bengal,26.12,87.93,Asia/Kolkata,9/24/23 3:45
1693014365,25,77,2.2,3.6,10,N,1004,29.65,0.03,0,100,75,28.3,82.9,2,1,1,9.6,15.4,741,3.2,8.3,2.9,31,37.3,2,3,India,Gaya,Bihar,24.78,85,Asia/Kolkata,9/24/23 3:45
1693014366,25,77,4.9,7.9,80,E,1004,29.66,0.21,0.01,95,62,28.2,82.8,10,6,1,8.1,13,620.8,11.2,11.1,5.7,23.2,24.6,2,2,India,Banka,Bihar,24.88,86.92,Asia/Kolkata,9/24/23 3:45
1693014367,23,73.4,2.5,4,250,WSW,1009,29.8,0.1,0,94,75,25.3,77.6,6,3,1,9.8,15.8,423.9,8.1,8.1,0.4,15.8,16.6,2,2,India,Aurangabad,Maharashtra,19.88,75.33,Asia/Kolkata,9/24/23 3:45
1693014368,24.8,76.7,3.6,5.8,199,SSW,1004,29.64,0.64,0.03,97,100,28.1,82.6,10,6,1,6.8,10.9,734.3,4.2,19,8.9,54.8,57.3,3,7,India,Nawada,Bihar,24.88,85.53,Asia/Kolkata,9/24/23 3:45
1693014369,22.6,72.7,13.4,21.6,75,ENE,1006,29.69,1.34,0.05,97,100,25.1,77.2,10,6,1,20.6,33.2,393.9,27.2,3.5,0.8,4.7,5.2,1,1,India,Araria,Bihar,26.15,87.52,Asia/Kolkata,9/24/23 3:45
1693014370,24.1,75.3,12.3,19.8,88,E,1004,29.65,0,0,94,100,26.7,80,10,6,1,17.6,28.3,527.4,10.7,15.8,11.7,22.5,23.2,2,2,India,Muzaffarpur,Bihar,26.12,85.4,Asia/Kolkata,9/24/23 3:45
